???,Unnamed: 1,dlnC_RAW,dlnY_RAW,dlnC_NOME,dlnY_NOME,POP,RGDPPC_PPP,TO,FO
NLD,2000,1.505,1.496,1.345,1.132,15907.85,22148.201,1.0,1.0
NLD,2001,-0.354,-0.458,-0.103,-0.116,16017.45,22410.665,0.964,1.0
NLD,2002,-1.132,-2.136,-0.852,-1.257,16122.83,22290.725,0.886,1.0
NLD,2003,-2.066,-1.767,-1.369,-0.966,16223.25,22267.408,0.87,1.0
NLD,2004,-0.741,0.241,-1.055,-0.022,16318.2,22695.826,0.924,1.0
NLD,2005,-0.926,0.4,-1.085,0.393,16407.49,23113.736,0.973,1.0
NLD,2006,-2.513,1.704,-1.581,0.975,16491.46,23867.011,1.042,1.0
NLD,2007,0.217,1.821,-0.789,0.608,16570.61,24756.362,1.062,1.0
NLD,2008,-0.565,-0.298,-0.931,-0.946,16645.31,25112.312,1.105,1.0
NLD,2009,-2.751,-5.948,-2.057,-2.825,16730.328,24073.415,0.945,1.0
NLD,2010,-1.879,-0.714,-1.666,-1.426,16816.358,24302.618,1.094,1.0
NLD,2011,-1.695,-0.41,-2.123,-1.203,16895.303,25099.118,1.2,1.0
NLD,2012,-2.921,-3.026,-2.384,-2.02,16958.055,25197.783,1.22,1.0
NLD,2013,-2.696,-2.079,-2.225,-1.682,17007.649,25481.897,1.232,1.0
NLD,2014,-1.485,-0.544,-1.319,-0.893,17069.388,26212.736,1.198,1.0
NLD,2015,0.181,0.199,-0.705,-0.369,17142.26,26979.35,1.15,1.0
NLD,2016,-0.38,0.06,-0.803,-0.437,17236.388,27688.799,1.154,1.0
NOR,1875,0.818,-0.318,0.369,-0.602,1803.0,1551.22,0.363,
NOR,1876,-1.997,-0.41,-0.858,-1.162,1829.0,1572.45,0.357,
NOR,1877,1.59,-2.542,-0.863,-2.573,1852.0,1564.75,0.375,
NOR,1878,-7.871,-7.054,-4.364,-4.12,1877.0,1489.82,0.329,
NOR,1879,-3.561,-2.525,-2.553,-2.233,1902.0,1483.25,0.334,
NOR,1880,-1.559,0.23,-1.811,-1.255,1919.0,1517.29,0.361,
NOR,1881,0.43,-1.325,-0.956,-1.696,1923.0,1528.4,0.387,
NOR,1882,-2.111,-2.083,-1.304,-1.825,1920.0,1527.94,0.372,
NOR,1883,0.711,-2.414,-0.557,-1.901,1919.0,1523.01,0.369,
NOR,1884,-1.355,-0.795,-1.213,-1.329,1929.0,1542.13,0.376,
NOR,1885,-1.57,-1.908,-1.457,-1.677,1944.0,1544.34,0.365,
NOR,1886,-3.499,-2.255,-2.336,-1.619,1958.0,1541.74,0.357,
NOR,1887,-2.762,-1.379,-1.11,-0.67,1970.0,1551.82,0.366,
NOR,1888,3.122,2.169,1.158,0.771,1977.0,1618.52,0.394,
NOR,1889,2.195,1.35,1.047,0.608,1984.0,1675.06,0.422,
NOR,1890,0.979,0.004,0.729,-0.182,1997.0,1709.49,0.436,
NOR,1891,-0.047,-1.875,-0.175,-1.072,2013.0,1712.28,0.44,
NOR,1892,-2.55,-0.831,-0.898,-0.763,2026.0,1733.8,0.408,
NOR,1893,-0.063,-0.008,-0.111,-0.759,2038.0,1769.37,0.422,
NOR,1894,1.294,-2.379,0.528,-1.704,2057.0,1763.72,0.414,
NOR,1895,-0.234,-2.138,0.094,-1.325,2083.0,1762.77,0.433,
NOR,1896,1.42,-0.604,0.483,-0.69,2112.0,1787.95,0.443,
NOR,1897,-0.391,1.745,-0.203,-0.106,2142.0,1856.41,0.47,
NOR,1898,-0.752,-2.732,-0.622,-1.436,2174.0,1844.25,0.44,
NOR,1899,-0.424,-0.389,-0.939,-1.015,2204.0,1875.18,0.44,
NOR,1900,-2.375,-1.998,-1.95,-1.557,2230.0,1876.69,0.434,
NOR,1901,-2.464,-0.675,-1.904,-1.026,2255.0,1902.13,0.411,
NOR,1902,-1.783,-1.441,-1.725,-1.683,2275.0,1914.36,0.433,
NOR,1903,-1.272,-3.24,-2.048,-2.337,2288.0,1891.49,0.45,
NOR,1904,-4.714,-2.297,-2.552,-1.759,2297.0,1887.66,0.449,
NOR,1905,-0.393,-1.786,-1.068,-1.189,2309.0,1892.1,0.48,
NOR,1906,-0.497,1.558,-0.582,0.654,2319.0,1962.05,0.497,
NOR,1907,0.574,1.784,-0.142,0.861,2329.0,2038.47,0.467,
NOR,1908,0.031,0.374,-0.204,0.434,2346.0,2088.04,0.442,
NOR,1909,-1.212,-0.82,-0.371,0.053,2367.0,2114.71,0.463,
NOR,1910,1.1,1.309,0.389,0.964,2384.0,2185.97,0.477,
NOR,1911,0.48,1.068,0.296,1.103,2401.0,2255.09,0.501,
NOR,1912,-0.251,1.844,0.147,1.367,2423.0,2344.46,0.513,
NOR,1913,1.138,2.276,0.85,1.432,2447.0,2447.06,0.509,
NOR,1914,-0.901,-1.05,0.489,-0.195,2472.0,2472.28,0.509,
NOR,1915,4.181,1.259,2.802,-0.123,2498.0,2554.23,0.596,
NOR,1916,8.74,0.79,2.859,-1.65,2522.0,2627.84,0.605,
NOR,1917,-12.167,-12.858,-5.899,-6.831,2551.0,2361.31,0.546,
NOR,1918,-9.879,-7.271,-3.468,-3.211,2578.0,2242.88,0.398,
NOR,1919,18.846,12.917,7.816,5.088,2603.0,2601.96,0.543,1.0
NOR,1920,-1.965,3.141,-2.399,0.745,2635.0,2739.06,0.571,0.5
NOR,1921,-19.143,-13.666,-8.687,-5.488,2668.0,2442.9,0.386,0.5
NOR,1922,8.587,7.22,2.723,2.87,2695.0,2678.08,0.422,0.5
NOR,1923,0.411,-0.062,-0.705,-0.291,2713.0,2732.13,0.435,0.5
NOR,1924,-4.172,-2.677,-2.239,-0.735,2729.0,2715.12,0.467,0.5
NOR,1925,-0.613,3.28,-0.872,1.393,2747.0,2863.16,0.431,0.525
NOR,1926,-1.977,-1.159,-0.805,0.0,2763.0,2889.27,0.41,0.593
NOR,1927,2.152,1.238,0.878,1.198,2775.0,2985.57,0.394,0.694
NOR,1928,1.342,1.91,1.244,2.282,2785.0,3105.9,0.404,0.806
NOR,1929,3.332,6.629,2.006,4.134,2795.0,3387.39,0.42,0.894
NOR,1930,2.095,4.793,0.696,2.191,2807.0,3627.1,0.4,0.928
NOR,1931,-5.032,-10.839,-2.256,-4.569,2824.0,3323.46,0.346,0.903
NOR,1932,-2.182,2.192,-1.562,0.543,2842.0,3466.56,0.326,0.847
NOR,1933,-0.815,-0.165,-0.806,0.035,2858.0,3533.55,0.316,0.797
NOR,1934,0.069,0.872,0.213,1.04,2874.0,3638.02,0.323,0.763
NOR,1935,1.767,2.306,1.016,1.877,2889.0,3799.63,0.328,0.75
NOR,1936,2.007,4.005,1.521,2.661,2904.0,4035.13,0.332,0.748
NOR,1937,2.564,1.789,1.5,1.361,2919.0,4193.04,0.379,0.74
NOR,1938,-1.044,-0.419,0.018,-0.034,2936.0,4262.21,0.34,0.724
NOR,1939,3.43,2.043,0.595,-0.984,2954.0,4440.63,0.348,0.698
NOR,1940,-5.921,-11.616,-2.916,-6.299,2973.0,4038.09,0.343,0.665
NOR,1941,-1.929,-0.232,-2.2,-2.746,2990.0,4112.47,0.338,0.625
NOR,1942,-3.203,-6.676,-2.702,-5.087,3009.0,3927.7,0.334,0.583
NOR,1943,-2.426,-4.878,-2.581,-4.533,3032.0,3820.18,0.329,0.542
NOR,1944,-5.939,-8.396,-2.62,-4.003,3060.0,3587.54,0.325,0.5
NOR,1945,2.968,8.416,0.911,4.557,3091.0,3979.86,0.32,0.458
NOR,1946,1.757,6.598,1.507,5.59,3127.0,4335.37,0.315,0.417
NOR,1947,6.225,9.577,3.254,7.709,3165.0,4864.26,0.445,0.375
NOR,1948,-1.388,3.589,0.536,3.942,3201.0,5143.89,0.416,0.335
NOR,1949,1.999,-0.446,0.957,0.966,3234.0,5227.2,0.426,0.308
NOR,1950,-0.525,1.778,-0.228,1.754,3265.126,5429.51,0.465,0.299
NOR,1951,-2.619,2.317,-0.835,1.86,3295.871,5670.28,0.523,0.308
NOR,1952,1.237,0.464,0.494,0.896,3327.728,5813.92,0.456,0.329
NOR,1953,1.149,0.87,0.442,0.854,3360.888,5985.19,0.443,0.352
NOR,1954,0.215,1.913,0.396,1.242,3394.246,6225.5,0.461,0.369
NOR,1955,0.29,-0.862,0.091,0.205,3427.409,6301.38,0.467,0.375
NOR,1956,0.211,2.231,0.001,1.075,3459.992,6575.16,0.476,0.375
NOR,1957,-0.377,0.032,-0.145,-0.162,3491.938,6711.49,0.471,0.375
NOR,1958,-2.335,-2.955,-0.724,-1.029,3522.993,6652.33,0.46,0.375
NOR,1959,1.415,1.25,1.415,0.995,3552.851,6874.48,0.449,0.375
NOR,1960,5.359,2.653,3.301,1.839,3581.239,7203.72,0.506,0.375
NOR,1961,3.123,3.264,2.497,2.15,3609.8,7594.66,0.505,0.375
NOR,1962,0.443,-0.073,1.318,0.902,3638.919,7746.04,0.485,0.375
NOR,1963,0.849,0.958,1.05,1.445,3666.54,7981.69,0.496,0.375
NOR,1964,1.134,2.071,0.861,1.682,3694.339,8315.95,0.51,0.375
NOR,1965,-0.124,2.368,0.448,1.829,3723.153,8689.79,0.516,0.375
NOR,1966,0.977,0.875,1.122,1.546,3753.628,8945.22,0.519,0.375
NOR,1967,1.176,3.204,1.185,2.026,3786.019,9422.75,0.537,0.375
NOR,1968,0.985,-0.67,1.429,0.43,3818.983,9551.2,0.52,0.375
NOR,1969,4.856,1.566,2.555,0.982,3850.977,9899.29,0.529,0.375
NOR,1970,-2.53,-0.812,-0.015,0.431,3877.386,10027.2,0.481,0.375
NOR,1971,2.999,2.718,1.674,2.106,3903.039,10472.4,0.454,0.375
NOR,1972,0.035,2.371,0.699,1.965,3933.004,10921.9,0.441,0.375
NOR,1973,1.167,1.665,1.087,1.76,3960.613,11324.4,0.486,0.375
NOR,1974,0.773,1.066,1.157,1.411,3985.258,11726.2,0.541,0.375
NOR,1975,3.036,2.289,2.672,2.28,4007.313,12271.3,0.515,0.375
NOR,1976,3.697,3.131,3.004,2.393,4026.152,12930.0,0.53,0.381
NOR,1977,4.112,1.548,2.329,1.782,4043.205,13424.9,0.524,0.398
NOR,1978,-3.991,1.395,-1.148,1.604,4058.671,13840.2,0.481,0.423
NOR,1979,1.921,1.917,0.901,1.767,4072.517,14411.3,0.512,0.452
NOR,1980,-0.127,2.031,-0.286,1.211,4085.62,15076.0,0.551,0.477
NOR,1981,-2.02,-0.913,-1.232,-0.358,4099.702,15169.4,0.531,0.5
NOR,1982,-1.254,-2.33,-0.719,-0.868,4114.787,15145.3,0.527,0.523
NOR,1983,-0.123,1.444,0.237,1.267,4128.432,15635.8,0.511,0.548
NOR,1984,1.179,3.403,1.668,2.584,4140.095,16512.7,0.527,0.577
NOR,1985,7.199,2.912,4.108,2.161,4152.419,17319.7,0.539,0.608
NOR,1986,2.765,1.516,1.613,1.036,4166.596,17882.1,0.488,0.642
NOR,1987,-3.065,-0.74,-1.846,-0.518,4186.147,18164.3,0.467,0.686
NOR,1988,-4.667,-2.804,-2.973,-1.598,4208.729,18059.1,0.448,0.748
NOR,1989,-2.992,-1.477,-2.381,-1.109,4226.142,18156.7,0.495,0.824
NOR,1990,-1.527,-0.519,-1.352,-0.485,4242.006,18466.0,0.509,0.897
NOR,1991,0.021,0.527,-0.341,0.329,4261.733,18951.362,0.488,0.953
NOR,1992,0.02,0.817,-0.27,0.557,4286.357,19506.318,0.468,0.987
NOR,1993,0.003,0.117,0.222,0.658,4311.964,19930.841,0.465,1.0
NOR,1994,1.096,2.367,1.009,1.567,4336.638,20818.486,0.488,1.0
NOR,1995,1.642,1.551,1.718,1.871,4359.101,21578.255,0.493,1.0
NOR,1996,4.227,2.427,2.604,1.997,4381.277,22563.885,0.521,1.0
NOR,1997,0.936,2.68,1.383,2.019,4405.672,23649.02,0.521,1.0
NOR,1998,0.496,0.019,0.976,0.453,4432.718,24135.28,0.505,1.0
NOR,1999,1.189,-0.758,1.248,-0.26,4463.377,24455.056,0.491,1.0
NOR,2000,1.797,0.552,1.176,0.054,4492.4,25087.599,0.552,1.0
NOR,2001,-0.104,-0.58,0.545,-0.563,4515.195,25457.663,0.529,1.0
NOR,2002,0.74,-1.107,0.745,-0.889,4535.591,25723.893,0.48,1.0
NOR,2003,0.511,-1.651,1.022,-0.812,4555.4,25863.904,0.473,1.0
NOR,2004,3.004,1.192,1.938,0.23,4574.56,26775.762,0.503,1.0
NOR,2005,0.699,-0.187,1.276,-0.347,4593.041,27358.449,0.524,1.0
NOR,2006,2.008,-0.501,1.724,-0.559,4610.82,27921.175,0.548,1.0
NOR,2007,2.355,-0.155,1.197,-1.058,4627.926,28555.955,0.548,1.0
NOR,2008,-1.367,-2.829,-0.838,-2.474,4644.457,28464.308,0.569,1.0
NOR,2009,-3.015,-5.029,-1.25,-3.402,4698.79,27893.199,0.488,1.0
NOR,2010,0.664,-2.618,-0.36,-2.736,4761.854,27987.201,0.485,1.0
NOR,2011,-0.758,-2.392,-0.43,-2.116,4824.918,28465.385,0.504,1.0
NOR,2012,0.318,-0.69,-0.161,-1.622,4887.983,29401.686,0.487,1.0
NOR,2013,-0.215,-2.232,-0.314,-1.858,4944.256,29830.485,0.465,1.0
NOR,2014,-0.842,-1.234,-0.687,-1.434,5002.469,30587.524,0.46,1.0
NOR,2015,-0.227,-1.138,-0.677,-1.518,5050.01,31210.717,0.462,1.0
NOR,2016,-1.173,-1.857,-1.361,-1.814,5095.611,31658.686,0.432,1.0
SWE,1875,-4.766,-0.625,-0.821,-0.568,4362.0,1434.154,0.342,
SWE,1876,7.891,3.542,2.481,0.371,4406.0,1524.975,0.35,
SWE,1877,-3.094,-3.868,-1.702,-2.067,4457.0,1490.558,0.365,
SWE,1878,-6.675,-4.063,-2.392,-1.858,4508.0,1437.179,0.327,
SWE,1879,4.228,3.994,0.853,-0.088,4555.0,1516.224,0.317,
SWE,1880,-2.68,-5.901,-0.791,-2.651,4572.0,1480.239,0.392,
SWE,1881,2.751,0.208,0.775,-0.815,4570.0,1533.363,0.372,
SWE,1882,-3.762,-3.974,-0.448,-1.682,4576.0,1476.727,0.41,
SWE,1883,8.425,4.81,3.119,1.227,4591.0,1588.436,0.419,
SWE,1884,-4.261,-2.441,-1.172,-1.069,4624.0,1554.137,0.409,
SWE,1885,3.499,0.237,0.649,-0.737,4664.0,1582.101,0.432,
SWE,1886,-5.58,-2.983,-2.565,-1.986,4700.0,1597.666,0.41,
SWE,1887,-2.117,-3.794,-1.308,-1.968,4726.0,1550.187,0.441,
SWE,1888,0.748,2.633,-0.2,-0.079,4741.0,1575.462,0.473,
SWE,1889,0.599,-3.905,-0.163,-1.582,4761.0,1598.875,0.492,
SWE,1890,-0.154,2.49,-0.473,0.279,4780.0,1635.498,0.477,1.0
SWE,1891,-4.588,-4.051,-1.429,-1.361,4794.0,1724.453,0.457,1.0
SWE,1892,4.631,3.022,1.794,1.419,4805.0,1701.836,0.45,1.0
SWE,1893,0.266,2.052,0.59,1.193,4816.0,1743.494,0.436,1.0
SWE,1894,2.557,-1.256,0.899,0.025,4849.0,1751.156,0.427,1.0
SWE,1895,-3.345,1.348,-0.984,0.997,4896.0,1836.265,0.406,1.0
SWE,1896,-0.86,0.831,0.202,0.998,4941.0,1884.257,0.414,1.0
SWE,1897,2.945,2.011,2.017,1.331,4986.0,1958.117,0.415,1.0
SWE,1898,4.328,0.689,2.846,0.896,5036.0,2024.759,0.399,1.0
SWE,1899,3.163,2.312,1.98,0.866,5080.0,2074.673,0.398,1.0
SWE,1900,-2.361,-2.877,-0.584,-1.076,5117.0,2083.028,0.414,1.0
SWE,1901,0.232,-0.701,0.087,-0.808,5156.0,2137.084,0.374,1.0
SWE,1902,-1.273,-2.82,-0.431,-1.098,5187.0,2108.934,0.408,1.0
SWE,1903,0.58,2.888,0.477,1.082,5210.0,2219.655,0.404,1.0
SWE,1904,2.998,1.212,1.059,0.767,5241.0,2257.832,0.41,1.0
SWE,1905,-5.441,-2.532,-1.22,-0.205,5278.0,2225.413,0.414,1.0
SWE,1906,6.3,5.372,3.275,3.02,5315.0,2403.433,0.411,1.0
SWE,1907,5.199,3.887,2.442,1.773,5357.0,2563.377,0.383,1.0
SWE,1908,-4.521,-4.289,-0.961,-1.579,5404.0,2484.404,0.352,1.0
SWE,1909,1.757,-2.682,0.235,-0.805,5453.0,2497.318,0.355,1.0
SWE,1910,-1.522,2.604,-1.24,0.898,5499.0,2543.128,0.355,1.0
SWE,1911,-3.927,0.778,-1.596,0.715,5542.0,2606.408,0.405,1.0
SWE,1912,1.65,0.989,0.202,1.126,5583.0,2705.308,0.428,1.0
SWE,1913,4.151,3.532,0.447,1.364,5621.0,2874.079,0.429,1.0
SWE,1914,-6.551,-3.288,-3.393,-1.233,5659.0,2935.066,0.377,1.0
SWE,1915,-4.098,0.19,-2.934,-0.581,5696.0,3036.998,0.526,1.0
SWE,1916,-0.751,3.46,-1.954,-1.17,5735.0,3205.494,0.454,0.987
SWE,1917,-7.734,-15.628,-3.2,-8.283,5779.0,3010.525,0.299,0.941
SWE,1918,2.699,-4.74,2.432,-4.371,5807.0,2782.245,0.277,0.857
SWE,1919,16.442,-0.989,7.718,-2.274,5830.0,2824.656,0.361,0.75
SWE,1920,0.597,1.865,0.215,-1.544,5876.0,3004.167,0.433,0.643
SWE,1921,-15.904,-13.412,-6.456,-5.603,5929.0,2849.533,0.236,0.585
SWE,1922,6.24,8.322,1.834,2.979,5971.0,3053.64,0.264,0.606
SWE,1923,-0.975,0.776,-0.644,1.134,5997.0,3151.339,0.292,0.694
SWE,1924,0.763,2.899,0.131,1.748,6021.0,3366.499,0.303,0.806
SWE,1925,-3.677,-2.255,-0.638,0.034,6045.0,3442.96,0.308,0.907
SWE,1926,7.484,4.476,3.067,2.446,6064.0,3610.616,0.314,0.975
SWE,1927,-3.055,0.83,-0.152,1.252,6081.0,3728.04,0.337,1.0
SWE,1928,3.317,-0.06,2.608,1.119,6097.0,3834.659,0.334,0.987
SWE,1929,3.352,5.031,2.557,2.886,6113.0,4062.728,0.348,0.953
SWE,1930,2.878,1.571,2.561,0.482,6131.0,4237.691,0.308,0.903
SWE,1931,4.437,-3.233,2.326,-2.027,6152.0,4129.224,0.262,0.847
SWE,1932,-4.823,-6.712,-1.945,-3.091,6176.0,3967.884,0.23,0.797
SWE,1933,-0.792,1.2,-0.575,0.495,6201.0,4033.433,0.236,0.763
SWE,1934,-1.271,3.837,-0.526,2.659,6222.0,4294.084,0.26,0.75
SWE,1935,1.749,3.948,1.208,3.026,6242.0,4491.728,0.261,0.75
SWE,1936,2.508,3.575,1.45,2.83,6259.0,4640.375,0.281,0.747
SWE,1937,0.644,0.181,0.803,1.249,6276.0,4754.856,0.338,0.735
SWE,1938,1.545,1.529,1.022,1.494,6297.0,4900.87,0.31,0.711
SWE,1939,4.734,6.479,0.59,1.952,6326.0,5251.156,0.316,0.673
SWE,1940,-9.659,-11.709,-5.247,-5.922,6356.0,4854.638,0.226,0.622
SWE,1941,-6.42,-2.351,-4.821,-2.088,6389.0,4711.673,0.185,0.562
SWE,1942,-6.085,-1.433,-4.227,-1.169,6432.0,4740.52,0.175,0.5
SWE,1943,1.887,2.457,-0.571,0.829,6490.0,4880.285,0.157,0.438
SWE,1944,0.572,-0.031,-1.128,0.295,6560.0,5011.08,0.127,0.375
SWE,1945,-10.838,-1.108,-3.207,0.498,6635.0,5145.116,0.137,0.312
SWE,1946,17.949,7.09,10.007,4.449,6719.0,5645.518,0.25,0.25
SWE,1947,7.131,3.31,5.236,2.506,6803.0,6091.262,0.321,0.188
SWE,1948,-3.451,-1.688,-0.745,-0.097,6883.0,6161.9,0.31,0.128
SWE,1949,-4.675,-0.802,-1.055,0.461,6955.0,6353.205,0.284,0.084
SWE,1950,9.525,3.944,4.329,1.944,7014.0,6739.226,0.369,0.062
SWE,1951,-3.653,-0.046,-0.982,0.318,7070.0,6948.845,0.465,0.063
SWE,1952,1.132,-1.16,0.81,-0.082,7125.0,6996.114,0.396,0.08
SWE,1953,0.211,0.736,0.354,0.741,7171.0,7144.57,0.356,0.102
SWE,1954,1.72,2.976,1.167,1.943,7213.0,7402.104,0.368,0.119
SWE,1955,0.625,0.277,0.574,0.62,7262.0,7565.554,0.379,0.144
SWE,1956,0.365,0.552,0.384,0.536,7315.0,7797.062,0.389,0.201
SWE,1957,-0.899,-0.339,-0.428,0.053,7364.0,8092.425,0.401,0.293
SWE,1958,0.081,-0.25,0.256,0.388,7409.0,8082.854,0.37,0.403
SWE,1959,1.333,2.718,0.713,1.847,7446.0,8287.93,0.361,0.507
SWE,1960,-0.646,1.115,0.38,1.549,7480.0,8687.503,0.392,0.583
SWE,1961,2.92,2.994,1.788,2.217,7520.0,9136.968,0.374,0.619
SWE,1962,0.977,1.609,1.293,2.242,7562.0,9468.776,0.367,0.625
SWE,1963,2.041,2.623,1.74,2.536,7604.0,9916.85,0.375,0.625
SWE,1964,1.459,3.864,1.393,2.822,7661.0,10515.379,0.384,0.625
SWE,1965,1.521,0.805,1.019,1.234,7734.0,10815.183,0.387,0.625
SWE,1966,-0.779,-0.902,0.237,-0.069,7808.0,10935.603,0.376,0.619
SWE,1967,-0.244,0.532,0.24,0.661,7868.0,11219.215,0.361,0.602
SWE,1968,1.749,1.002,1.066,1.182,7912.0,11561.231,0.371,0.577
SWE,1969,1.925,2.185,1.216,1.795,7968.0,12055.191,0.395,0.555
SWE,1970,0.783,3.355,0.471,1.913,8043.0,12716.343,0.415,0.547
SWE,1971,-2.35,-1.775,-0.621,-0.242,8098.0,12748.431,0.4,0.555
SWE,1972,1.342,-0.056,0.64,0.313,8122.0,13001.752,0.394,0.577
SWE,1973,0.631,1.688,0.83,0.836,8137.0,13493.561,0.444,0.602
SWE,1974,1.298,0.835,0.844,0.607,8161.0,13884.586,0.564,0.619
SWE,1975,0.622,0.108,0.524,-0.125,8193.0,14183.339,0.48,0.625
SWE,1976,1.987,-1.337,0.452,-1.219,8222.0,14281.631,0.486,0.625
SWE,1977,-3.149,-4.002,-1.768,-2.194,8252.0,14003.624,0.475,0.631
SWE,1978,-2.758,-0.581,-1.657,-0.662,8276.0,14207.362,0.463,0.648
SWE,1979,0.441,1.529,-0.947,0.095,8294.0,14721.018,0.522,0.673
SWE,1980,-2.746,-0.573,-2.097,-0.641,8310.0,14936.58,0.496,0.702
SWE,1981,-2.432,-2.353,-1.916,-1.368,8320.0,14916.549,0.485,0.727
SWE,1982,-0.888,-0.901,-1.615,-0.674,8325.0,15057.548,0.521,0.744
SWE,1983,-3.904,-0.281,-1.984,-0.112,8329.0,15314.508,0.558,0.75
SWE,1984,-0.074,2.066,-0.226,0.932,8337.0,15908.312,0.558,0.75
SWE,1985,1.256,-0.026,0.736,0.278,8350.0,16188.547,0.561,0.75
SWE,1986,3.173,0.564,1.99,0.608,8370.0,16505.23,0.505,0.75
SWE,1987,3.251,1.045,2.023,0.669,8398.0,16948.845,0.504,0.756
SWE,1988,0.513,0.152,0.464,-0.04,8436.0,17232.275,0.501,0.773
SWE,1989,-1.131,0.058,-0.975,-0.431,8493.0,17524.055,0.501,0.798
SWE,1990,-2.986,-1.795,-2.052,-1.858,8559.0,17608.902,0.465,0.827
SWE,1991,-1.489,-3.852,-2.031,-2.872,8617.0,17276.292,0.414,0.852
SWE,1992,-3.675,-3.838,-3.075,-3.16,8668.0,16969.003,0.403,0.869
SWE,1993,-5.979,-4.706,-3.888,-2.828,8719.0,16524.278,0.442,0.875
SWE,1994,-0.668,1.11,-1.499,-0.179,8781.0,17066.265,0.499,0.875
SWE,1995,-1.388,1.294,-1.22,0.139,8827.0,17645.718,0.546,0.875
SWE,1996,-0.27,-0.855,-0.471,-0.119,8841.0,17901.289,0.527,0.875
SWE,1997,0.69,0.221,0.361,0.326,8846.0,18374.994,0.562,0.875
SWE,1998,1.132,1.514,0.808,1.246,8851.0,19136.77,0.575,0.875
SWE,1999,1.912,2.321,1.463,1.656,8858.0,20012.53,0.567,0.875
SWE,2000,2.958,2.058,1.481,1.33,8872.0,20871.247,0.62,0.875
SWE,2001,-1.569,-1.233,-0.221,-0.229,8940.0,21096.053,0.593,0.875
SWE,2002,-0.596,-0.373,-0.28,-0.143,8954.0,21585.525,0.569,0.875
SWE,2003,-0.354,-0.718,-0.149,0.06,8970.0,22049.978,0.562,0.875
SWE,2004,0.097,1.635,-0.131,0.851,8986.0,22942.612,0.586,0.875
SWE,2005,0.187,0.35,0.096,0.375,9002.0,23627.368,0.623,0.875
SWE,2006,0.471,1.989,-0.102,0.925,9017.0,24602.147,0.655,0.875
SWE,2007,-0.235,0.577,-0.964,-0.347,9031.0,25376.742,0.659,0.875
SWE,2008,-3.553,-3.367,-2.188,-2.556,9045.0,25181.204,0.677,0.875
SWE,2009,-2.965,-8.206,-1.682,-3.991,9128.062,23877.515,0.581,0.875
SWE,2010,1.22,2.934,-0.216,0.024,9201.353,25306.371,0.626,0.875
SWE,2011,-0.65,-0.155,-0.98,-1.03,9266.825,26328.803,0.642,0.875
SWE,2012,-1.697,-3.056,-1.003,-1.863,9338.161,26532.674,0.619,0.875
SWE,2013,-0.749,-1.644,-0.932,-1.27,9425.132,27044.003,0.565,0.875
SWE,2014,-0.631,-0.451,-0.643,-0.615,9524.807,27949.337,0.56,0.875
SWE,2015,0.27,1.335,-0.467,0.112,9626.436,29097.046,0.558,0.875
SWE,2016,-0.855,-0.103,-1.031,-0.643,9767.154,29966.256,0.543,0.875
USA,1875,-2.041,0.85,-0.531,-0.775,45245.0,2598.586,0.131,
USA,1876,2.225,-2.882,1.548,-1.475,46287.0,2570.354,0.123,
USA,1877,3.934,-0.738,2.568,-0.191,47325.0,2595.394,0.128,
USA,1878,-0.003,0.276,1.986,1.356,48362.0,2645.962,0.139,
USA,1879,6.492,7.916,4.982,4.901,49400.0,2909.433,0.126,
USA,1880,9.066,7.363,5.201,4.97,50458.0,3183.955,0.146,
USA,1881,-5.76,-0.785,-1.335,0.981,51743.0,3215.449,0.134,
USA,1882,3.342,1.606,0.971,0.925,53027.0,3337.96,0.122,
USA,1883,-4.34,-2.419,-2.439,-1.615,54311.0,3338.587,0.127,
USA,1884,-1.498,-2.699,-1.341,-2.059,55595.0,3320.281,0.122,
USA,1885,-1.081,-3.529,-1.525,-2.267,56879.0,3269.959,0.117,
USA,1886,-2.291,-0.913,-2.03,-1.233,58164.0,3294.065,0.111,
USA,1887,-1.901,0.646,-2.148,-0.688,59448.0,3368.255,0.109,
USA,1888,-3.691,-4.561,-2.708,-2.262,60732.0,3281.664,0.104,
USA,1889,-0.995,2.074,-1.804,-0.307,62016.0,3413.28,0.11,
USA,1890,-4.059,-2.389,-2.097,-1.419,63302.0,3391.898,0.112,1.0
USA,1891,2.335,-0.869,-0.372,-1.062,64612.0,3467.264,0.114,1.0
USA,1892,-2.005,0.406,-1.688,-1.161,65922.0,3727.996,0.116,1.0
USA,1893,-2.349,-4.375,-2.253,-2.909,67231.0,3478.412,0.114,1.0
USA,1894,-7.606,-7.129,-2.877,-2.702,68541.0,3313.8,0.113,1.0
USA,1895,7.507,7.609,1.885,1.697,69851.0,3644.22,0.102,1.0
USA,1896,-4.151,-5.88,-1.282,-1.721,71161.0,3504.428,0.112,1.0
USA,1897,3.46,4.267,1.712,1.82,72471.0,3769.483,0.117,1.0
USA,1898,-2.242,-1.176,0.082,0.88,73781.0,3779.692,0.106,1.0
USA,1899,6.996,7.588,3.062,3.837,75091.0,4051.367,0.102,1.0
USA,1900,-3.035,-1.723,-0.065,1.266,76391.0,4090.787,0.112,1.0
USA,1901,4.145,7.848,1.886,4.072,77888.0,4463.863,0.107,1.0
USA,1902,-1.403,-2.267,-0.409,-0.176,79469.0,4420.63,0.097,1.0
