???;;dlnC_RAW;dlnY_RAW;dlnC_NOME;dlnY_NOME;POP;RGDPPC_PPP;TO ;FO
CAN;1998;-0.12173831;1.0869391;0.30243733;1.191794;30552;20612.387;0.673220589;1
CAN;1999;0.88799195;2.5402922;0.54919652;1.7729474;30821;21563.041;0.685146382;1
CAN;2000;1.1365994;2.2339448;0.78169584;1.4203897;31100;22487.708;0.711924138;1
CAN;2001;-0.55131115;-1.1031357;0.17233944;-0.17763402;31377;22686.646;0.67314661;1
CAN;2002;0.80644856;0.19536524;0.58305208;0.029151549;31641;23155.137;0.644372803;1
CAN;2003;0.20067656;-0.83474581;0.37926519;-0.41738658;31889;23406.98;0.589481812;1
CAN;2004;0.5326284;-0.094360462;0.49579756;-0.20303813;32135;23952.909;0.581898131;1
CAN;2005;1.1137268;0.27567964;0.97598248;-0.25063561;32386;24484.345;0.59705814;1
CAN;2006;1.4212216;-0.059803008;0.77897578;-0.39247091;32657;24967.167;0.581820494;1
CAN;2007;0.61766293;-0.78064226;0.45142151;-1.1889888;32386;25300.084;0.560014744;1
CAN;2008;0.121864;-1.9393564;0.066187343;-1.9946991;33213;25262.071;0.572544141;1
CAN;2009;-2.6083999;-5.9913527;-1.0409173;-3.2573098;33590.814;24361.021;0.473094713;1
CAN;2010;1.8680116;0.070419614;0.60673265;-0.83936348;33964.716;24941.236;0.494939159;1
CAN;2011;-0.5268921;0.25272463;-0.55409943;-0.60723915;34307.773;25992.744;0.520132194;1
CAN;2012;-1.0884118;-1.3024807;-0.54946913;-1.0463513;34702.84;26626.972;0.504203116;1
CAN;2013;-0.40525679;-0.55735855;-0.54125453;-0.82327243;35107.908;27407.231;0.504241497;1
CAN;2014;-0.24780501;-0.40319003;-0.58967214;-0.99975179;35501.974;28296.954;0.523750448;1
CAN;2015;-0.73509682;-1.7480547;-0.74363389;-1.4946485;35827.029;28611.426;0.535939141;1
CAN;2016;-0.68871307;-1.5941202;-1.1866009;-1.6258444;36235.098;29070.44;0.51864643;1
CHE;1875;3.7826165;6.8123427;2.988771;2.3918583;2750;3590.1059;nan;nan
CHE;1876;4.1593674;-2.5910954;0.065126974;-2.5759089;2768;3404.6002;nan;nan
CHE;1877;-17.670563;-12.919349;-8.828206;-6.2946428;2786;3078.5808;nan;nan
CHE;1878;-10.217954;-3.1251496;-5.1589768;-3.1504754;2803;3243.5943;nan;nan
CHE;1879;7.3458675;-4.319774;1.9869765;-2.4925783;2821;3297.9168;nan;nan
CHE;1880;3.2609614;6.1710205;1.4232805;1.1251967;2839;3427.3785;nan;nan
CHE;1881;7.3231445;-2.4695006;1.6030153;-1.980564;2853;3576.686;nan;nan
CHE;1882;-16.253464;-3.9566864;-6.4141732;-2.1093155;2863;3429.9841;nan;nan
CHE;1883;-1.4984697;-4.2672786;-0.19417684;-1.2342883;2874;3539.1946;nan;nan
CHE;1884;9.653418;6.9249195;4.0011007;3.0350812;2885;4017.9026;nan;nan
CHE;1885;8.16855;2.9080062;2.4630701;1.8756354;2896;4455.4219;0.792228641;nan
CHE;1886;-16.395456;1.9023053;-5.4636214;1.2901178;2907;4623.4966;0.817848074;nan
CHE;1887;14.851095;-1.6666753;3.5959484;-0.017719954;2918;4560.8791;0.831785332;nan
CHE;1888;-18.314591;-0.48926975;-7.9678075;0.23160102;2929;4708.034;0.811740227;nan
CHE;1889;0.41891964;1.1937025;-0.72449062;1.0704294;2940;4557.5059;0.827944475;nan
CHE;1890;-0.51421001;5.8183107;0.50908846;1.8966367;2951;4830.0358;0.77121949;1
CHE;1891;4.6661309;-8.3076746;4.6887349;-2.2776712;2965;4558.0581;0.75081539;1
CHE;1892;21.393678;5.7226768;10.768688;2.4779398;3002;4816.4132;0.677713718;1
CHE;1893;-6.2557159;1.8081096;-1.3863726;0.71678734;3040;4863.6184;0.643827495;1
CHE;1894;-4.1382652;-5.2773106;-0.93362638;-0.78383865;3077;4750.6674;0.632965676;1
CHE;1895;-0.99531802;7.9027812;0.05661435;3.6221615;3114;4944.2435;0.636370335;1
CHE;1896;4.2942077;-0.6221082;2.2370913;0.63723237;3151;5203.8467;0.636010985;1
CHE;1897;3.1027305;2.1367705;1.8098387;1.2955724;3188;5335.5468;0.608051287;1
CHE;1898;1.896136;-1.223682;1.0532602;-0.11008712;3226;5501.3526;0.612849603;1
CHE;1899;-4.8770244;2.6864086;-0.75784273;0.74087031;3263;5608.2567;0.656702962;1
CHE;1900;8.6455675;-1.6974632;1.7693458;-1.2284226;3300;5898.9594;0.633648427;1
CHE;1901;-8.7570278;-3.8874645;-3.368427;-2.0863491;3341;5635.6676;0.613758366;1
CHE;1902;-1.1357761;-0.29877592;-1.352679;-0.98612399;3384;5791.7025;0.624107758;1
CHE;1903;-3.0123572;-4.4870062;-1.4395445;-1.8740242;3428;5678.9971;0.642497719;1
CHE;1904;2.3529439;1.9000523;0.068223349;0.56041246;3472;6067.4783;0.618553614;1
CHE;1905;-2.3623232;1.226557;-0.60827088;1.080793;3461;6301.7923;0.641586052;1
CHE;1906;5.562619;5.9200218;0.87991118;2.4289661;3560;6591.6713;0.628615893;1
CHE;1907;-5.2160629;-2.056002;-2.2364237;-0.764247;3604;6557.2877;0.665875005;1
CHE;1908;-4.0250609;-4.2248542;-1.4419621;-1.271901;3647;6572.7558;0.588641092;1
CHE;1909;3.0121239;2.4875854;0.28745111;0.71723729;3691;6664.7353;0.588644444;1
CHE;1910;0.18068091;1.0144952;-0.47698082;0.22098574;3735;6884.9523;0.610521282;1
CHE;1911;-1.0677121;-0.25943607;-0.816293;-0.72693237;3776;6926.6881;0.613149039;1
CHE;1912;0.69629835;-1.2839319;-0.79335317;-1.6225557;3819;7211.932;0.643699124;1
CHE;1913;-2.0735459;-4.2972314;-2.1768293;-2.7010835;3864;7092.612;0.634773622;1
CHE;1914;-9.1126598;-4.4730203;-3.6791491;-2.6123213;3897;6638.7092;0.548499643;1
CHE;1915;3.5413255;2.0896783;-0.68461827;-0.957205;3883;6623.3335;0.641429289;1
CHE;1916;-4.5753041;-0.79972124;-2.6096648;-2.5936947;3883;7058.3696;0.738341234;0.974524018
CHE;1917;-0.9830875;-9.2345825;-1.5248981;-6.2563832;3888;6820.6614;0.597303825;0.906983743
CHE;1918;-5.5209609;-12.543356;-2.0783281;-6.5679823;3880;6217.1802;0.456056216;0.806481401
CHE;1919;4.5025159;4.7685441;1.3426802;1.271132;3869;6175.7579;0.700021909;0.693518599
CHE;1920;4.3722555;6.8881827;1.1140559;2.1666417;3877;6567.9656;0.679148003;0.593016257
CHE;1921;-7.5576356;-7.943461;-1.0260538;-2.1188111;3876;5543.0139;0.538039721;0.525475982
CHE;1922;8.9182534;7.9118666;3.9531504;4.8906639;3874;6486.7193;0.477406871;0.525475982
CHE;1923;5.4424904;6.0415311;2.4472908;4.0350553;3883;6711.0949;0.478997305;0.593016257
CHE;1924;-5.0864713;2.0099981;-0.12199852;2.6202479;3896;7226.3941;0.504464705;0.693518599
CHE;1925;3.36563;0.86065008;1.5280963;1.6344515;3910;7361.0676;0.503171747;0.806481401
CHE;1926;-1.1174636;1.0211452;0.60060238;1.9343309;3932;7497.2436;0.462273627;0.906983743
CHE;1927;3.7401867;4.0902013;2.1315567;3.2389073;3956;7962.0139;0.478307959;0.974524018
CHE;1928;2.0166203;3.9916677;1.2684786;3.0047772;3988;8353.4622;0.471444182;1
CHE;1929;1.7728364;2.7888869;0.45188932;1.5101507;4022;8635.8023;0.460987874;1
CHE;1930;-7.7643399;-1.53059;-1.9227542;-1.1722084;4051;8491.6693;0.419784737;1
CHE;1931;7.1211757;-4.6257528;2.2619938;-2.6416154;4080;8437.1909;0.363095619;1
CHE;1932;-2.3420057;-4.6611235;-0.17914862;-2.368175;4102;7862.1599;0.286851904;1
CHE;1933;3.172612;3.7019106;1.2416901;0.40717653;4122;8057.293;0.277517637;1
CHE;1934;0.34962734;-1.4836014;-0.15975427;-1.4034133;4140;8086.2536;0.264086263;1
CHE;1935;-1.1331438;-2.7878026;-1.280543;-1.7725536;4155;7697.7968;0.257280181;1
CHE;1936;-7.9257716;-2.9164166;-2.7317659;-1.4954076;4168;7574.2329;0.262936512;1
CHE;1937;5.3119297;2.3875829;0.41816347;-0.098524447;4180;8360.3822;0.328696361;1
CHE;1938;-4.367475;-1.254065;-1.4669623;-1.3741774;4192;7966.641;0.315350839;1
CHE;1939;4.8686343;-0.4336285;0.35519079;-1.714542;4206;8092.2064;0.328618595;1
CHE;1940;-3.1556438;-5.9080137;-2.8504068;-4.4112304;4226;8138.7872;0.292220243;1
CHE;1941;-8.2964171;-6.8657406;-4.6944615;-4.5603962;4254;8046.6735;0.294512879;1
CHE;1942;-5.366674;-4.7094705;-3.9512617;-3.3792897;4286;7668.759;0.282995312;1
CHE;1943;-1.5995985;0.055501874;-2.6311904;-0.71102853;4323;7642.7936;0.249348704;1
CHE;1944;-5.0056805;-0.85355508;-2.848156;0.056359913;4364;7724.139;0.166279701;1
CHE;1945;-2.8028868;4.4686719;-0.006238694;3.521205;4412;7475.0944;0.181874965;1
CHE;1946;23.196421;10.549191;13.531999;6.8813153;4467;8996.9311;0.336276505;1
CHE;1947;2.3645277;4.9527108;2.8144489;3.7613554;4524;9182.1689;0.399860481;1
CHE;1948;-3.9578406;-2.0009173;-1.4556923;-0.60554422;4582;9115.653;0.420022192;1
CHE;1949;-2.2437566;-6.2120815;-0.92357314;-2.3309403;4640;8756.5938;0.342523085;1
CHE;1950;1.6071872;4.3801622;0.31537439;2.5638378;4694;9063.6983;0.364214412;1
CHE;1951;-1.093522;4.8398174;-0.83882262;2.6521405;4749;9684.144;0.432842227;1
CHE;1952;-1.741538;-1.9427233;-0.86625535;-0.10965884;4815;9630.1142;0.387033589;1
CHE;1953;0.22073347;0.67771418;0.4187019;1.2373165;4878;9840.3034;0.375551538;1
CHE;1954;1.7328778;3.022718;1.0460318;2.5489167;4929;10287.076;0.369509303;1
CHE;1955;1.6261611;3.9404212;1.2919565;3.1106201;4980;10866.867;0.380339408;1
CHE;1956;2.4370358;3.6051824;1.388526;2.6685261;5045;11439.049;0.410416772;1
CHE;1957;-0.28908466;1.0234272;0.3188979;0.99965757;5126;11705.423;0.438528635;1
CHE;1958;-1.0636729;-4.9639249;0.13573836;-1.6066162;5199;11296.788;0.380852052;1
CHE;1959;2.3745974;3.6395517;1.6269681;2.4147235;5259;11870.127;0.384829323;1
CHE;1960;1.7313486;3.4045309;1.6716637;2.6824053;5362;12456.733;0.391317232;1
CHE;1961;2.5955369;4.070779;2.3339216;3.0540138;5512;13098.694;0.4062048;0.987262009
CHE;1962;2.4557699;0.86834695;2.1371775;1.7041062;5666;13353.512;0.407303341;0.953491872
CHE;1963;1.443725;1.4118407;1.6180759;1.5461223;5789;13710.485;0.397819575;0.915978692
CHE;1964;1.4982213;2.0132458;1.5023684;1.6564028;5887;14190.759;0.410548451;0.893267428
CHE;1965;1.2379054;0.75630191;1.2919134;0.81821519;5943;14503.618;0.40761222;0.893267428
CHE;1966;0.89380427;0.17255863;0.98273888;0.52454118;5996;14727.318;0.410474503;0.915978692
CHE;1967;0.58642311;0.53040687;1.1214197;0.81612139;6063;15010.391;0.405879737;0.953491872
CHE;1968;1.6198174;1.1918207;1.7622657;1.4743758;6132;15373.777;0.418049294;0.987262009
CHE;1969;2.8296946;2.8773498;2.3617287;2.4780154;6212;16030.908;0.43622413;1
CHE;1970;3.190281;3.9935102;2.4838949;3.015444;6267;16903.622;0.449324188;1
CHE;1971;2.2662949;1.676622;2.5272454;1.623925;6343.293;17381.035;0.422416134;0.993631004
CHE;1972;3.2182203;1.1742245;2.2215935;1.29758;6401.4;17774.393;0.415810445;0.976745936
CHE;1973;0.95759504;1.1736743;0.73458091;0.30516501;6441.1;18203.568;0.436204348;0.95162035
CHE;1974;-1.9227857;-0.4559951;-0.92629762;-1.0031303;6460;18414.396;0.516818043;0.92337965
CHE;1975;-3.0708801;-7.3498954;-1.2231333;-3.5833213;6403.5;17224.018;0.441200969;0.898254064
CHE;1976;1.0464283;-1.0792653;0.42915669;-1.1796442;6333.313;17170.318;0.46896065;0.887737991
CHE;1977;2.0121236;1.2565932;0.89975699;-0.13181283;6316.424;17635.295;0.518200636;0.898254064
CHE;1978;0.66044594;-0.99789003;0.47882275;-0.40581911;6332.568;17662.187;0.490703705;0.92337965
CHE;1979;-0.3902756;0.78586014;0.093016508;0.46345262;6350.84;18050.211;0.504231634;0.95162035
CHE;1980;0.83367556;2.4360004;0.11747179;0.84384557;6385.229;18779.123;0.559307881;0.976745936
CHE;1981;-0.76953781;-0.2021759;-0.58797135;-0.3856128;6425.45;18956.182;0.539504445;0.993631004
CHE;1982;-1.4966293;-3.3481204;-0.68203432;-1.4417602;6468.126;18560.399;0.513724468;1
CHE;1983;-0.48819483;-1.3141679;-0.52975163;-0.54785126;6501.073;18559.859;0.499034071;1
CHE;1984;-0.1778043;1.3175551;-0.13444098;0.39981764;6529.684;19037.828;0.530969498;1
CHE;1985;0.051218339;1.6118622;-0.12013478;0.61987556;6563.77;19586.457;0.551125421;1
CHE;1986;0.7303242;-0.23414719;0.4631423;0.071085434;6603.192;19786.34;0.52766093;1
CHE;1987;0.49731141;-0.78977759;0.35022057;0.060958916;6649.942;19791.752;0.504584333;1
CHE;1988;-0.020514037;1.0986506;0.039695346;0.8298853;6704.112;20242.651;0.512744728;1
CHE;1989;0.45997525;2.2616575;-0.087118919;0.93667929;6763.653;20935.285;0.542349391;1
CHE;1990;-0.8216728;1.347115;-0.6322992;0.21935634;6836.626;21487.195;0.516800706;1
CHE;1991;-0.74535809;-3.5333959;-0.96443707;-2.0433729;6920.562;21039.628;0.489873025;1
CHE;1992;-1.9608883;-2.3224362;-1.6382802;-1.7215118;6995.447;20803.54;0.453763997;1
CHE;1993;-2.657231;-2.4238161;-1.6916541;-1.7240839;7058.211;20590.813;0.437857966;1
CHE;1994;-0.92966957;-0.9433017;-1.2367702;-1.3903564;7114.53;20685.449;0.444680443;1
CHE;1995;-1.1680151;-1.5838698;-1.0165457;-1.2939379;7157.106;20659.518;0.452223616;1
CHE;1996;-0.47989487;-1.0416927;-0.4070864;-0.73242673;7181.024;20688.712;0.456818769;1
CHE;1997;0.03794765;0.54512997;-0.045624043;0.18005476;7193.761;21071.99;0.5006933;1
CHE;1998;0.74364107;1.0760426;0.31597029;0.40915422;7207.995;21603.491;0.505559246;1
CHE;1999;0.7274362;-0.37321021;0.41921536;0.030756803;7232.809;21828.105;0.523951736;1
CHE;2000;0.71143779;1.7277017;0.33002129;0.65437993;7266.92;22521.381;0.555878043;1
CHE;2001;0.41779474;-0.79467326;-0.047259564;-0.63696885;7311.237;22692.357;0.55647039;1
CHE;2002;-1.823178;-1.5835407;-0.80339892;-0.92763783;7361.757;22621.668;0.562098575;1
CHE;2003;-0.92344023;-2.1691255;-0.6683832;-1.0158349;7408.319;22516.482;0.556624591;1
CHE;2004;-0.23600176;0.60400927;-0.40240392;0.2455209;7450.867;22959.647;0.579641288;1
CHE;2005;0.078458706;1.0170525;-0.27572501;0.70061244;7489.37;23480.64;0.603151357;1
CHE;2006;-0.15777412;1.9481747;-0.30236869;1.1586965;7523.934;24262.436;0.636870513;1
CHE;2007;-0.90380503;1.8004884;-0.49023223;0.69133641;7554.661;25025.241;0.664653653;1
CHE;2008;0.32988445;-0.47421068;-0.061715342;-0.5717083;7581.52;25293.204;0.658873532;1
CHE;2009;-0.17816002;-4.8320614;-0.25461018;-2.269943;7690.3552;24538.195;0.580086533;1
CHE;2010;-0.63555068;0.5815337;-0.58495946;-0.36747123;7774.2282;25033.239;0.603263335;1
CHE;2011;-1.5832253;-0.7686477;-0.93552006;-1.0468571;7858.1012;25741.232;0.599172702;1
CHE;2012;0.036117459;-1.3962309;-0.40315525;-0.9667431;7942.9727;26218.716;0.602692713;1
CHE;2013;0.22471177;-0.65019033;-0.2732198;-0.85195847;8026.8457;26898.534;0.593477837;1
CHE;2014;-1.1689385;-0.13580724;-0.81034809;-0.53070969;8127.693;27672.943;0.595519742;1
CHE;2015;-0.56572531;-1.2548209;-0.69801592;-0.94281719;8225.5448;27809.296;0.565037654;1
CHE;2016;-0.78758061;-1.0498874;-0.93944591;-1.193186;8314.4103;28151.393;0.582431658;1
DEU;1875;-0.44550304;1.2313204;-0.84871942;0.24858298;42518;2112.3517;0.383025848;nan
DEU;1876;-4.6351285;-1.6447355;-2.2182378;-0.9174436;43059;2070.6704;0.394731811;nan
DEU;1877;-1.4151438;-2.0281212;-1.1090003;-1.049861;43610;2032.6288;0.409117763;nan
DEU;1878;2.2245215;1.4695726;-0.44605001;0.035934796;44129;2102.9983;0.396609838;nan
DEU;1879;-3.4442983;-0.51747734;-2.5765325;-0.96471559;44641;2028.6671;0.407081322;nan
DEU;1880;-6.3246209;-5.1784203;-3.3392554;-2.2872392;45095;1991.4064;0.35014182;nan
DEU;1881;0.33996922;1.2849907;-0.94630113;-0.077412565;45426;2025.2851;0.359175089;nan
DEU;1882;-2.4217817;-0.75172404;-0.9801569;-0.016543418;45717;2044.4813;0.370184236;nan
DEU;1883;4.0426102;1.8561834;1.3715826;1.092085;46014;2143.2784;0.376602393;nan
DEU;1884;-0.042032052;2.1557489;0.2571543;1.4040632;46335;2178.4276;0.359859311;nan
DEU;1885;0.69079867;0.79961253;0.31527497;0.75308361;46705;2216.2357;0.322160476;nan
DEU;1886;-0.6794123;-0.015446095;-0.39513909;0.38980414;47103;2211.3783;0.32067208;nan
DEU;1887;-1.5135144;-0.11605757;-0.49392487;0.030435481;47540;2275.2421;0.333818841;nan
DEU;1888;1.0223401;1.3684083;0.08873172;0.47689831;48020;2340.7836;0.328903539;nan
DEU;1889;-0.073391961;-1.0612434;-0.006865014;-0.69599343;48512;2379.2176;0.345114858;nan
DEU;1890;-0.56757041;-1.1776498;-0.26855127;-0.89628908;49239;2427.8086;0.345945088;1
DEU;1891;-0.73405525;-2.1544941;-0.22726452;-1.193785;49767;2396.5458;0.331675839;1
DEU;1892;0.029584591;-1.2522087;0.67650338;-0.17909237;50279;2469.3108;0.313803422;1
DEU;1893;4.5111638;4.3873592;1.8542024;1.8953316;50778;2565.4641;0.314440272;1
DEU;1894;-1.4520631;0.41509123;0.030865986;0.62435037;51339;2597.6019;0.30326723;1
DEU;1895;2.3644463;-0.11007314;0.83468846;0.33511756;52001;2686.0838;0.312240713;1
DEU;1896;-1.9438107;0.50611015;-0.54816339;0.41163343;52753;2739.6427;0.31439195;1
DEU;1897;-0.35163814;-0.27418705;-0.37954768;-0.074846254;53549;2774.61;0.318661997;1
DEU;1898;0.78055444;2.193437;-0.27966572;0.36977986;54406;2847.822;0.321006447;1
DEU;1899;-0.92756868;-3.2339869;-0.95388374;-1.7547359;55248;2905.0939;0.343079338;1
DEU;1900;-3.141678;-1.7168901;-1.8690524;-1.5821719;56046;2984.7593;0.353422062;1
DEU;1901;-1.9355658;-2.2860406;-1.3941;-1.4848617;56874;2871.3329;0.332660543;1
DEU;1902;-0.85196321;-1.0973828;-0.94994447;-0.71397825;57767;2893.4673;0.338006198;1
DEU;1903;0.80204855;0.69785062;-0.15458514;-0.059813285;58629;3008.158;0.3477341;1
DEU;1904;-0.4184434;0.50735763;-0.65914196;0.29232937;59475;3083.3535;0.352540582;1
DEU;1905;-1.2068566;1.599386;-0.82793514;0.29796285;60314;3104.0455;0.362164804;1
DEU;1906;-2.4425513;-2.691105;-1.1721194;-0.84729285;61153;3152.1373;0.382387695;1
DEU;1907;1.7457459;0.38387974;0.14650618;0.072299626;62013;3244.8733;0.403731263;1
DEU;1908;0.90054114;1.492564;-0.045663066;0.22037582;62863;3254.3113;0.348216761;1
DEU;1909;-2.0289674;-1.7782108;-1.5239857;-0.79292546;63717;3274.7057;0.358940166;1
DEU;1910;-4.3587272;-1.2581288;-2.4560316;-0.73726655;64568;3347.6478;0.369383335;1
DEU;1911;0.48234752;1.3041639;-0.72259555;0.11248178;65359;3408.4045;0.38363369;1
DEU;1912;1.6543554;-0.11972541;-0.8932593;-0.55195867;66146;3523.6937;0.407261274;0.994904804
DEU;1913;-2.6887114;1.7713764;-4.6064406;-1.291096;66978;3648.0064;0.411446947;0.976301552
DEU;1914;-20.920592;-9.5303448;-14.454711;-7.6084398;67790;3059.2905;0.399874465;0.937597832
DEU;1915;-9.0471292;-15.520993;-10.642031;-11.104528;67883;2899.0124;0.388301983;0.876301552
DEU;1916;-12.540937;-2.6227846;-12.64414;-6.8121675;67715;2934.5034;0.376729502;0.794904804
DEU;1917;-14.695735;-17.110506;-12.06443;-12.333375;67368;2952.0791;0.36515702;0.705095196
DEU;1918;-5.0006126;-3.5252344;-3.3319259;-4.7753479;66811;2983.1574;0.353584538;0.610960457
DEU;1919;16.845332;-5.5851512;10.120874;-3.0773255;62897;2586.2718;0.342012056;0.515894039
DEU;1920;-5.7841618;9.0949693;-0.96798461;4.8497573;61974;2795.5956;0.330439574;0.426939148
DEU;1921;13.571317;3.1465044;9.1245986;2.3288354;62473;3077.8263;0.318867092;0.390068469
DEU;1922;2.9879869;3.6679223;2.1535646;0.65764471;61185;3330.9855;0.307294611;0.436032513
DEU;1923;-15.173906;-16.353401;-6.7764399;-7.2419961;61577;2749.5787;0.295722129;0.553015889
DEU;1924;18.556109;8.6171193;12.569301;4.2591243;61953;3198.8293;0.284149647;0.709722102
DEU;1925;10.135205;4.6815546;7.8863433;3.2002133;62411;3531.6784;0.332715512;0.860475615
DEU;1926;-3.8607152;-1.0751465;0.51924334;1.0467815;62866;3604.6362;0.302195956;0.961786026
DEU;1927;10.548705;7.535854;6.3843576;4.4591191;63252;3941.0993;0.328283929;1
DEU;1928;-0.69909748;0.99711202;-0.47128141;0.1751829;63618;4089.9943;0.320465464;0.949048035
DEU;1929;-3.0021696;-3.718678;-2.5753337;-3.6894051;63957;4051.4064;0.33089804;0.813967487
DEU;1930;-6.4103862;-9.1089585;-5.0205749;-8.2572834;64294;3973.3575;0.298156209;0.612962803
DEU;1931;-5.597001;-15.873044;-4.3735381;-12.424124;64631;3651.514;0.26533288;0.387037197
DEU;1932;-4.2917106;-10.662319;-2.9015265;-8.187566;64911;3361.6775;0.204179402;0.186032513
DEU;1933;1.6538186;5.3669594;0.49325628;3.1096033;65218;3555.7878;0.173480663;0.050951965
DEU;1934;3.9073137;7.5593373;1.4989254;6.3948511;65595;3858.212;0.147663305;0
DEU;1935;-1.8295678;9.2798178;-0.43443505;8.4557952;66871;4119.8128;0.129119837;0
DEU;1936;-0.8408696;8.5537856;0.25747245;8.6064721;67349;4450.7417;0.124121729;0.00053075
DEU;1937;3.4836315;8.25706;1.7543539;8.1127948;67831;4684.9228;0.140536174;0.002468588
DEU;1938;1.2786966;6.422792;0.99443431;7.8446636;68424;4993.5967;0.11840269;0.006500226
DEU;1939;5.074395;14.671743;1.0136353;12.992928;69314;5406.2437;0.099379578;0.012885255
DEU;1940;-10.156725;12.569344;-6.3252602;12.53886;69838;5402.5059;0.080548279;0.021364083
DEU;1941;-4.9208734;11.133638;-5.6159407;10.540359;70244;5711.1497;0.10286971;0.03125
DEU;1942;-12.540235;3.0528773;-9.4340144;3.5243489;70834;5739.9272;0.116590802;0.041666667
DEU;1943;-2.6072152;5.1002281;-5.5653364;4.0827872;70411;5889.6479;0.111907079;0.052083333
DEU;1944;-10.418891;-9.6479178;-10.535829;-12.336333;64247;6083.7472;0.102429967;0.0625
DEU;1945;-22.072757;-109.70295;-16.257524;-102.38501;65884;4514.2836;0.092952856;0.072916667
DEU;1946;3.707178;-18.872256;0.14600397;-20.238519;49260;2216.8434;0.083475744;0.083333333
DEU;1947;-4.0475706;13.401443;-1.489432;12.198466;49188;2436.091;0.073998633;0.09375
DEU;1948;12.856883;14.053943;9.5104683;14.203821;49311;2833.7172;0.064521521;0.103635917
DEU;1949;8.08411;15.853327;8.13447;15.010107;49987;3282.4639;0.113686939;0.118483741
DEU;1950;10.102388;5.4481494;9.0791938;6.2202359;50799;3880.8872;0.183412861;0.15449183
DEU;1951;4.9476618;6.6611364;6.0186935;6.6112905;51157;4205.8117;0.20921127;0.230157181
DEU;1952;6.5617807;6.5149147;6.9178884;6.5420296;51611;4552.602;0.209048094;0.344357028
DEU;1953;7.871021;5.8593679;7.0522815;5.8004378;52148;4905.0876;0.20502145;0.476745936
DEU;1954;3.276064;4.7493455;4.4358815;5.2428551;52665;5246.7996;0.229444484;0.613101568
DEU;1955;7.4104423;8.7495992;6.4865587;7.4668261;52229;5796.972;0.252267986;0.737262009
DEU;1956;5.7155057;4.5271568;5.1239269;4.7667643;53931;6176.6352;0.253856377;0.834021308
DEU;1957;3.3122736;2.8696433;3.7076111;3.1034192;54657;6492.2141;0.283162073;0.903240701
DEU;1958;2.1438896;1.4450878;2.6702712;2.4113555;55292;6736.7653;0.268069642;0.953491872
DEU;1959;2.946776;4.7980657;3.3555519;4.2945868;56002;7176.6886;0.273035334;0.987262009
DEU;1960;5.1546572;5.6728867;4.2812279;4.567305;55433;7705.2332;0.28680158;1
DEU;1961;2.9323864;1.4550297;2.9763166;2.1466156;56185;7952.1604;0.275224962;1
DEU;1962;2.5983769;1.6813052;2.2761615;1.6604375;56837;8222.1218;0.271954068;1
DEU;1963;0.23393465;0.13713125;1.1886272;1.0992236;57389;8385.5235;0.27690452;1
DEU;1964;2.5658298;3.8086976;2.46075;2.5726403;57971;8822.3536;0.282005227;1
DEU;1965;3.9836749;2.4861509;2.7503681;1.9418291;58619;9185.7292;0.296296151;1
DEU;1966;0.54161201;0.27191912;1.1582768;0.76148994;59148;9387.5991;0.300660105;1
DEU;1967;-0.78248168;-2.1740058;0.70485011;-0.076078552;59286;9396.6811;0.304500906;1
